,A,B,C,D
2000-12-03,15.495995623357011,53.56798575230645,-2.343377724166155,-11.763496480522246
2000-12-04,16.440229615125425,55.24605136899396,-3.6037933222071556,-11.65815762170578
2000-12-05,17.619386190733618,55.30048600152607,-5.370648654439271,-9.613206222621647
2000-12-06,18.263312166000002,53.690623760575335,-4.851644008097892,-10.27544131575115
2000-12-07,17.85667347614321,52.61584567802851,-4.1392968031493265,-11.537776168527005
2000-12-08,17.768014043172595,52.66356564844665,-4.313266078623877,-11.636679415537145
2000-12-09,16.99458615268196,53.58174200660641,-3.7452997240544152,-13.29774795073954
2000-12-10,17.024585497397368,53.97175395892398,-2.8943691736342134,-13.370471768949415
2000-12-11,16.41921062869466,53.27517381033209,-1.8203998815374434,-14.117342911113331
2000-12-12,18.249058343489036,53.139994137907664,-2.692630473564823,-13.411995137899908
2000-12-13,17.41586547697113,51.645444450860126,-2.971301505395675,-14.857985376694652
2000-12-14,17.368584981085053,51.23913770622329,-3.157908639344183,-16.887515915976675
2000-12-15,17.461078693069112,52.10670136104045,-3.709220289286351,-17.084871667227606
2000-12-16,15.32169049204429,50.28013222564264,-4.430844565110084,-16.443210864953183
2000-12-17,14.73657708253594,51.6332261373164,-3.3185903421846676,-16.653517099700924
2000-12-18,14.004454139024453,50.53731652718683,-3.159572554701789,-17.57702861534686
2000-12-19,13.459694272892435,51.05830612639375,-2.880824688993719,-17.7210181920073
2000-12-20,13.179569133382689,48.920078848380236,-3.8247150108826533,-18.73955929616367
2000-12-21,12.448386973544475,47.89609918404209,-3.3337531682888035,-19.436236872205857
2000-12-22,13.225912524139446,48.36812867429706,-2.9821180579134223,-19.662579205737647
2000-12-23,13.300926979969264,48.2244171708987,-4.239780115359294,-20.392726029695343
2000-12-24,13.55589740194418,48.54507394040391,-2.8680716601240026,-20.286514592420694
2000-12-25,14.023740796642516,47.835370357625806,-0.5392290136533582,-21.2003164477316
2000-12-26,15.574492077682503,47.716317171066095,-0.11502943668264048,-22.044023479310003
2000-12-27,15.571960261520857,47.94941649018682,-0.9589212943439891,-23.753388861106924
2000-12-28,15.326956764976394,47.82742040067921,-0.8558111034399396,-23.91299323646528
2000-12-29,13.98454583891127,48.36285987112131,-0.7363751904530248,-23.70438053233152
2000-12-30,13.209180624573857,47.70099421024913,-0.49637973414885844,-25.225679604720618
2000-12-31,13.669725278350757,48.41787358741247,0.7938627657473043,-25.502307757853522
2001-01-01,13.928311752781179,47.75776091263852,1.2343522018133084,-24.79836156866657
2001-01-02,13.306874236263196,48.407636688308074,0.7973835799891307,-25.763337020390452
2001-01-03,13.999430650986978,47.668367569888034,0.12825718737910896,-26.96465108248953
2001-01-04,11.6314313828696,48.172602770993215,-0.31051541960530205,-28.307427950466337
2001-01-05,12.200008146352515,49.34289451679339,0.9672093000772558,-29.621022093575544
2001-01-06,12.502067495938327,51.93363799850177,0.8100069846606808,-30.495728387731575
2001-01-07,13.629017438004336,50.22238449488599,0.02404503115886436,-29.960050912790688
2001-01-08,12.397889442289515,51.720707417758774,0.49056477146589905,-29.93775201896247
2001-01-09,14.003904013598305,50.143583256988464,-0.38573644517437433,-29.937210185220557
2001-01-10,12.83205578122719,50.50502081177008,0.12886226555100377,-29.98554363837266
2001-01-11,12.746988293990391,50.37398406693253,-1.8464312577848339,-29.446055299728524
2001-01-12,11.61042851326094,50.63598014127857,-2.421025088589189,-29.492230253082667
2001-01-13,11.020604749040412,51.125688459537905,-2.3905265137178895,-31.129423189483834
2001-01-14,11.598290597302515,48.84437882002683,-2.3103119997091848,-30.45958434963535
2001-01-15,11.695747596068438,49.50697931762449,-2.8124760142943916,-29.305936766008166
2001-01-16,9.829596598110719,50.62462242166334,-1.743865381212987,-28.46491056380594
2001-01-17,9.720716482485958,51.928417669877696,-1.3849026520704693,-28.963961720826305
2001-01-18,8.089212992212119,51.28863755206376,-1.9477916156827564,-27.442056558327707
2001-01-19,8.670237720752606,50.503882202800426,-0.09828950095143107,-27.264898012569443
2001-01-20,9.205362381195693,50.55977623338762,0.5996545041802241,-26.656568036974257
2001-01-21,8.920867297543447,50.21619648173752,-0.1534596116083985,-26.809466724674632
2001-01-22,8.923120940772039,50.16592762418025,-0.4743382831771352,-25.599027007935195
2001-01-23,8.549887174227882,50.62530738225301,1.3667846723163768,-25.73892351945538
2001-01-24,9.442106672160962,49.342389417106205,2.0144264277170842,-27.37003777349779
2001-01-25,8.874733671661758,49.9023613060835,1.8736168703442817,-29.36997842045328
2001-01-26,5.926458894955304,48.535572242634295,0.9917515482803181,-28.92556036965855
2001-01-27,6.036553283000066,48.18404223277256,1.2622998282181017,-28.385413093702805
2001-01-28,5.821080685991875,49.55401092969745,1.2146990338739456,-26.054126167783814
2001-01-29,6.2960655955593765,50.120129824752965,2.3024885078394943,-24.137619704583937
2001-01-30,8.43370918682269,49.89064411581769,3.412508118360682,-22.153974649293353
2001-01-31,9.219706694581175,49.18050116553,3.3562576857175803,-22.031830672445764
2001-02-01,10.16160111547794,48.37004051478926,3.7606111572167347,-21.292494594104987
2001-02-02,10.621218828407782,47.63976390517959,2.488819726376012,-21.22885726506842
2001-02-03,11.035260743668037,47.7460332648361,2.1326206805041967,-20.004206026128855
2001-02-04,9.817806967611343,48.083793452728656,2.702794227481407,-21.144448763837993
2001-02-05,10.973510938295702,49.49083456534941,1.5902736335179481,-21.74431093088569
2001-02-06,11.867522183297044,48.96875836435627,1.1520625235382085,-22.21958563937367
2001-02-07,11.13616761975211,49.23156204768134,1.6725481488491953,-22.219858128577528
2001-02-08,12.29437631502664,48.15273180878804,1.624236631322884,-21.484610767949125
2001-02-09,11.44214049302522,46.83017527512895,2.9028133392665376,-21.482542817677178
2001-02-10,12.818073808821415,45.98200287848932,3.783680723563596,-20.59845173038246
2001-02-11,11.181224290592034,45.285659452985634,3.02015916469761,-21.624387258225703
2001-02-12,11.512455654819927,45.43221381568759,3.478756153671387,-24.608934368837993
2001-02-13,11.680885856134166,46.98567574175359,4.107769331000287,-22.709812844897904
2001-02-14,11.940243252146724,47.37730006895106,4.406138299404584,-22.800481853165746
2001-02-15,10.793495522182992,46.42993194295317,5.03420402957714,-21.456842158858304
2001-02-16,10.363964983839761,46.73711313914164,4.142772004423794,-20.684848862258345
2001-02-17,10.214040211006546,46.464558745066995,4.578786696263737,-21.101353866726267
2001-02-18,10.609660116654227,46.36249218433423,5.05257364684656,-21.146225946754964
2001-02-19,10.830557143982585,45.893096461758994,5.584032109495903,-21.213732053011707
2001-02-20,11.352139623376,45.95286472063533,5.21984051097833,-21.86579405267145
2001-02-21,12.267067745191579,47.60716753021069,5.968428817003158,-20.565778065723855
2001-02-22,12.181172075534478,48.12744494686216,6.0736750518531775,-21.323758755410285
2001-02-23,13.185310110861026,47.80085652640235,5.288516805345895,-20.971094378896133
2001-02-24,13.19985078743817,49.107351322994504,5.163581642272495,-20.508306825486127
2001-02-25,11.994116848512927,48.87008203927554,6.624188573574038,-20.88955349204343
2001-02-26,13.212751300300798,49.42467109949125,7.073151721629575,-20.907206817798524
2001-02-27,12.988900360383319,49.013336452019665,6.0545334542359495,-20.143376953318477
2001-02-28,11.830932821015658,48.74133204267067,6.053021278477186,-19.18155433926348
2001-03-01,10.38270433464166,49.51674317386814,4.712810789633825,-18.840152690586752
2001-03-02,9.243340230452754,48.732124094137156,5.428692928235287,-18.919093460767073
2001-03-03,8.842246496357113,47.905517506967094,5.147895237113323,-16.90938163937217
2001-03-04,9.206751340156456,46.34495015131977,4.730141674380292,-16.37760659175303
2001-03-05,8.816022809815635,48.34768765876495,5.911380739225465,-16.142984010697464
2001-03-06,7.8840745331509945,47.144859532395124,4.720836168149354,-16.146783719461503
2001-03-07,8.32071004154385,47.34499215297876,4.483223273533806,-16.841404851510784
2001-03-08,8.684681868558737,45.776273268788486,4.307712069745087,-17.723005733141648
2001-03-09,9.121555242062367,47.34453913403219,4.208510400327922,-17.524167805376457
2001-03-10,10.313004519013827,46.82584653392527,4.826964383847866,-17.694270758344246
2001-03-11,9.881490743415622,47.34248822597313,5.735769551648541,-16.647938519561702
2001-03-12,9.03390666937935,47.15610304495531,7.237426504706745,-15.622846762930607
2001-03-13,8.99674239806167,46.00855551070734,8.931792834545123,-16.204878344184735
2001-03-14,8.408163488770867,45.34420966224254,7.781033593903919,-15.598008629369007
2001-03-15,9.696269014286319,44.34617873670033,7.145879176730899,-15.40610105301935
2001-03-16,9.179554171622314,44.36196244740924,7.723935772489259,-15.590053494947107
2001-03-17,9.0898971440964,44.12095531545691,8.46083946729415,-15.882213775326896
2001-03-18,9.121815880632488,43.81936671149976,8.45214697907426,-14.86089767767354
2001-03-19,10.079716242983054,45.11208380498236,6.9141183461882285,-14.228108661547537
2001-03-20,10.801681156101445,45.37499123500818,6.867317903280742,-13.760162175254742
2001-03-21,11.47760902801186,46.78313313884586,6.155223047340477,-13.661386062100378
2001-03-22,10.889905559390433,46.7773940965797,5.364625409333298,-13.456422642449462
2001-03-23,10.029239279029817,47.45319237489937,6.539661696829802,-12.875607059801013
2001-03-24,11.385562534493754,48.103047467451525,5.470577560822537,-12.11126276129065
2001-03-25,11.861314454611975,48.0649853569736,5.343716621665678,-10.531151315583845
2001-03-26,13.344811434090511,48.07050501027773,6.0519796885832715,-11.086341642522274
2001-03-27,13.227187150736656,48.03230671197039,5.090126227848471,-11.313131850291747
2001-03-28,11.642718710749794,48.68205402411731,2.774781497407752,-10.350961357493636
2001-03-29,11.530555604121801,47.99236078109887,4.407437865431257,-10.595939395501889
2001-03-30,11.79233931115685,48.1983848106351,4.522249731216463,-10.103674640616147
2001-03-31,13.776444972410319,47.48354564756401,5.011767906181964,-10.03252408232452
2001-04-01,14.496482096885192,47.14791250498714,3.8791478514715467,-10.732878069235742
2001-04-02,13.696787501075075,48.14111413671128,3.5039697207029987,-10.721613848947095
2001-04-03,13.805594847838792,48.364210302386994,1.5495436154496673,-8.442363261696425
2001-04-04,14.438092482082741,49.84295818899647,1.919158496257821,-9.034696853928349
2001-04-05,14.019235955930968,49.119261829154915,2.501226957814973,-9.311515339357552
2001-04-06,13.62898745940492,50.093598876840005,3.222965470600797,-11.6018927864062
2001-04-07,13.267639221026311,50.133050599057505,2.4809301724052006,-12.431989346079575
2001-04-08,13.71680136657214,49.65866881142192,2.675115859677782,-13.58738294150929
2001-04-09,13.338370637594302,51.968611928432885,1.8986481922459948,-14.340749377505993
2001-04-10,12.73355447378411,53.100065383381484,2.067270490516455,-13.359974847149372
2001-04-11,13.399937133759558,52.64834049237103,2.44987344139455,-11.557998556363012
2001-04-12,13.663809964217702,50.69385391060528,1.4696362114331445,-12.82047842154711
2001-04-13,15.426132912114298,51.288836881485395,0.5625347259344363,-11.877168691244131
2001-04-14,14.547601539821969,51.3913000434649,0.33359487607649174,-10.73203770818524
2001-04-15,13.595835831680798,52.09828110594874,1.9372436563949325,-10.672210585809506
2001-04-16,13.702700955432663,52.36540588111131,3.0772130528245087,-9.901376270278098
2001-04-17,13.85071716772996,53.54773616638246,4.780148241212999,-9.266288108108396
2001-04-18,11.887920233158335,52.540844987614406,4.982790761925417,-10.941096191751207
2001-04-19,10.548610399223676,51.776928927835954,4.371516065606051,-9.20332618569929
2001-04-20,10.061590674166895,50.8378099954293,4.876820542262712,-8.352913651512878
2001-04-21,9.301542989537964,49.47401280786964,3.2571401722751543,-8.270806204369773
2001-04-22,10.38992689673269,49.12233856323398,4.479242767902047,-9.737121881223203
2001-04-23,9.691111229823251,49.741171269777126,3.7159142995903687,-9.376865774420448
2001-04-24,10.495286742436866,49.98639208776093,3.9821126088613337,-10.136751898847447
2001-04-25,11.627044934240645,49.640376398188565,4.155564975810736,-8.656093275134506
2001-04-26,11.775400366565018,49.47232028900305,4.305661927538373,-9.566314064167987
2001-04-27,12.326936650803388,50.13874649941166,3.653655901248061,-8.29431844547838
2001-04-28,11.322501275945653,50.68368752366926,4.419967104280526,-8.690716924406203
2001-04-29,12.84931526917997,50.95434418009547,3.601846763372352,-8.090534106270145
2001-04-30,13.0917401948304,51.89113261056697,3.549978487320353,-7.80036388297359
2001-05-01,10.866191528801457,52.780771518674705,2.0026570891012336,-8.644726614642698
2001-05-02,11.322789167712699,51.647166688812725,1.8874292748164003,-9.648967034858416
2001-05-03,10.19867977778436,52.36357734096741,2.6477630286636265,-9.857478785456154
2001-05-04,11.103371115407562,52.6889268838954,1.8899779162728798,-9.795878656526929
2001-05-05,10.899444002365785,53.297201656443406,3.8087647157459017,-11.076005711604825
2001-05-06,9.202569598601029,51.6818178778284,3.627031875232385,-10.8321553069312
2001-05-07,8.885088327997217,53.63876366409501,4.379792562281083,-9.767258876547494
2001-05-08,9.53771903893096,54.77048266588599,4.337655064764455,-10.727572157907169
2001-05-09,9.720282930740648,56.02799025547311,3.8458325488391116,-9.317442798595186
2001-05-10,8.357188095096799,55.34609994227471,3.8285519752667856,-10.199528352390054
2001-05-11,8.490474450566198,53.39626389736695,4.225325187746645,-10.556555581891425
2001-05-12,8.92324978797178,53.61237459481315,3.367755408111873,-9.4827463071421
2001-05-13,8.430827161933959,54.18879798957042,4.066646633663099,-9.138001214210295
2001-05-14,9.756063688432578,54.50724657051279,4.6792714780076,-7.760620240365682
2001-05-15,10.927069820467075,54.64711120288618,3.6760032229795074,-8.157984702964304
2001-05-16,7.837517362466629,55.0065429000383,2.866330215286251,-7.221463746476165
2001-05-17,8.259913740263434,56.36444085917809,2.838829676182862,-7.615359676364244
2001-05-18,7.688161087075418,56.07385189785207,2.135601786417477,-8.239727553282364
2001-05-19,6.05429511541477,55.351566779609776,0.9334372434757885,-6.484381167043599
2001-05-20,6.193173950112889,54.39234372263017,-0.7156546664759453,-6.196871900714537
2001-05-21,4.954064078551219,54.45220729765177,-1.5837198121821974,-6.555795835486302
2001-05-22,3.135033620970309,54.83253796494999,-0.8646455325193529,-6.382364286410329
2001-05-23,3.1914982405282943,54.360141741756024,-1.7909111186475135,-6.851950534722324
2001-05-24,4.586902093273774,53.291477578858164,-3.903759235402654,-5.592523635636808
2001-05-25,4.179141456348188,52.804338587356746,-4.6064255773139,-3.8529133062892393
2001-05-26,3.1298426885701156,53.84296083549932,-3.828558894651015,-3.701664996978904
2001-05-27,2.2549942260373292,52.71401462084687,-4.322452566926115,-5.104734741646539
2001-05-28,2.9723813744982865,52.902863617137754,-3.8569050459448477,-4.269491473229251
2001-05-29,2.065488041604668,53.15707885003507,-3.2127919676423913,-3.3899873372134373
2001-05-30,2.251795694388128,52.602958044433024,-2.0608946599626767,-4.483867342209823
2001-05-31,0.9684732959735289,54.01057057611285,-1.8565990808247235,-2.401456119891389
2001-06-01,0.7375115876872754,54.717770909809104,-2.9887744689155817,-3.4958291070927783
2001-06-02,-0.3956265659949282,55.75308526229199,-3.6004778040397927,-3.4643991194559507
2001-06-03,1.6588334802775209,55.95826384014039,-4.51635792689857,-2.1154449492994845
2001-06-04,2.5150661948144237,54.68449603782044,-4.952329905068227,-2.3229635414695955
2001-06-05,3.0229800801777644,52.17503642663519,-6.446720064354848,-4.134534313884254
2001-06-06,1.2969154725880065,52.36049412567126,-4.925138929861035,-4.678742081669165
2001-06-07,-0.08834381830207771,51.80855270773837,-5.958981385332942,-2.481178993594939
2001-06-08,-0.012270934805907838,51.12448662198516,-5.181474699535777,-1.6602832409524155
2001-06-09,-0.030737895271780558,50.42301298322183,-4.847853803810707,-2.6563055509675806
2001-06-10,0.4803540544814285,50.448895212332246,-5.310049334151479,-3.3832028447649725
2001-06-11,0.08650723572731794,51.29447230282212,-6.483168540349645,-4.018090207166406
2001-06-12,-0.905820195981768,52.45961303336252,-8.444025991765743,-2.403929588061808
2001-06-13,-1.6065591713047953,54.17873590590087,-8.982807523564045,-1.6271773576929913
2001-06-14,-0.9320378916613689,54.73779160745667,-9.108837281436948,-2.7203602880404993
2001-06-15,0.6248888201933561,54.08719517196276,-8.364810244374755,-1.7379562801869386
2001-06-16,0.051238515506265125,54.67156849148391,-7.165408098843272,-2.6105486779090468
2001-06-17,0.10421681253388224,53.95881159352462,-6.941741165002909,-2.631224134913554
2001-06-18,-1.1728341416045103,54.572413585655724,-8.844816600611829,-2.2508438617893107
2001-06-19,-0.10140507693007383,55.015123962241304,-7.0356614701212745,-5.040862824270615
2001-06-20,-1.417272202705301,54.70588080257201,-7.903424068145954,-5.931325004053555
2001-06-21,-3.8106316291177764,53.78748648218554,-9.314720165629609,-6.513798545485168
2001-06-22,-3.835892252960292,53.98871789806348,-8.720985234277459,-7.2089640849537995
2001-06-23,-2.7273879878390446,52.61401152215054,-8.980544553462533,-7.3421510994025
2001-06-24,-2.5013746943128448,51.65124024864499,-9.518131273924347,-7.778273775708323
2001-06-25,-1.06838073501228,49.772490826454735,-9.097381869716115,-8.092108468994653
2001-06-26,-1.0443845846435929,49.2325408740497,-9.707230284820557,-7.728062368985192
2001-06-27,-1.571944158512743,48.293111176516234,-9.829471521935297,-8.324851359233909
2001-06-28,-2.3144554694171555,48.60508714482659,-11.532027921181717,-8.388691297267911
2001-06-29,-2.7941074508775725,48.72868599124373,-11.397094214244618,-9.120806730898346
2001-06-30,-1.784769374268465,49.147592458485455,-10.856408099346668,-8.55148256305037
2001-07-01,-1.8444596249863197,50.316965186898045,-10.2709000063684,-8.616375724459203
2001-07-02,-2.4349585166557226,50.64413726019132,-10.150186044412889,-9.011814198217174
2001-07-03,-3.609009619073716,51.081182534966544,-10.555416265170418,-7.430186887921554
2001-07-04,-4.663105442025462,52.23611500162914,-10.730706421471425,-6.516080109749694
2001-07-05,-3.918827371123295,51.915821284515246,-9.005315839824956,-5.146972736614663
2001-07-06,-2.9972822618815047,52.50980127746662,-10.052645613292261,-3.383761832534779
2001-07-07,-3.5713053651671376,53.79348110030283,-10.305574460987447,-2.6327805090356025
2001-07-08,-5.1852452739685555,54.49921350788397,-10.433534763246605,-2.140878414421591
2001-07-09,-5.780534200067099,55.88320543032728,-11.22518058286713,-1.0145611542347768
2001-07-10,-6.752847602525441,55.71005522982754,-11.694743030681419,-0.681345961144469
2001-07-11,-8.547752001642792,55.01244459165554,-11.970518797286529,0.8150594034555267
2001-07-12,-8.635424375192725,55.62360275563237,-11.655873005678123,1.0912845123634012
2001-07-13,-7.957771296672465,55.62757624296051,-12.01290409345997,1.594137986405852
2001-07-14,-8.816273677005407,56.34151875250383,-12.092526102318365,0.34699824407600266
2001-07-15,-9.082991539082292,55.16036308612152,-10.840307684253588,1.065656979848144
2001-07-16,-9.119813439199161,56.769156757054304,-9.546607571643907,2.7558577499918435
2001-07-17,-8.151754999203643,55.437096120435015,-8.493831336918099,2.0950448192632707
2001-07-18,-9.229259514800411,54.76896259931541,-7.548497915628518,4.686370310137307
2001-07-19,-9.064964661986583,53.747270200488806,-7.495961160216419,4.506304719471985
2001-07-20,-9.049108905835743,56.215869086097086,-8.384807374575411,6.140112910268991
2001-07-21,-9.6908218477853,56.13810521153281,-8.602862328266829,7.1448228556589015
2001-07-22,-9.80002509131429,54.74705118045998,-9.20270450614823,6.984085356651634
2001-07-23,-10.770389670953026,55.742005872333905,-10.045270730271447,5.79258434252761
2001-07-24,-11.519716232964477,56.69389665267655,-9.364182293173403,4.365856244509609
2001-07-25,-11.246003653266147,56.46183210531256,-10.124808820882413,3.2559722814754255
2001-07-26,-10.420968933726064,57.93871509794461,-10.972420810086506,1.7266472606048628
2001-07-27,-10.623208538948353,57.907086558754784,-8.923517578636861,2.6242047282492496
2001-07-28,-11.270609240667504,57.39229351820373,-9.319930298530943,1.8093248201307661
2001-07-29,-11.751745383523946,57.09668724536922,-9.027050998286315,2.253325560954729
2001-07-30,-11.301044291078808,55.81726115561378,-10.401168101846892,4.356617174400412
2001-07-31,-12.320619542288327,56.43589189471398,-11.20813296129291,6.697264860523686
2001-08-01,-10.914469470346381,56.79445555426441,-12.744225430023311,5.046613994041405
2001-08-02,-11.129274564297829,57.088716695976686,-13.213221586190587,4.811627581522293
2001-08-03,-11.900166663200954,56.20429984031323,-13.244168620877664,2.215240829414229
2001-08-04,-13.299593857939243,56.716189218704855,-14.10304887843971,1.6173885067491232
2001-08-05,-14.099865308385379,56.40707178514486,-14.139764908820561,2.079301594800804
2001-08-06,-13.423361954548902,55.25100275751913,-14.830940470245173,1.7454111450646366
2001-08-07,-13.024788133859964,54.72294994231547,-13.258404430297407,2.6724900695794225
2001-08-08,-12.877831940982546,55.08962883537195,-12.576008033438086,3.246760478839636
2001-08-09,-13.063760775772929,54.946584069088146,-11.641207427675628,4.288620557026055
2001-08-10,-13.195466770290627,54.645737367575066,-12.085306630288533,5.259867691326027
2001-08-11,-12.414794983906486,53.71142826806463,-12.45085523840895,4.309347627933043
2001-08-12,-11.704240936615932,52.786680112309135,-12.936288541409358,5.378910718826544
2001-08-13,-11.614539906180868,50.01358489539402,-13.15416485040917,6.2807284522729105
2001-08-14,-13.21319161467204,48.55428954151428,-11.772267784900418,5.208566502256682
2001-08-15,-11.770902565548086,48.529918313560074,-13.73835788010998,5.388450700897069
2001-08-16,-12.731407506116462,47.34282567596559,-14.9153174815743,7.413523201355623
2001-08-17,-13.4191019341568,46.181145632770274,-15.651259807534778,7.9052791762793655
2001-08-18,-14.310673662471036,47.80702453770185,-13.481288692725167,6.578266437441376
2001-08-19,-14.964916039005178,48.48925476073432,-11.884848510110757,5.329800246002956
2001-08-20,-15.41112147232038,48.63524576167769,-12.127139574302495,5.060269693072927
2001-08-21,-14.237441629568329,48.05895752054345,-12.339992711995455,5.236433456867762
2001-08-22,-13.423185902910987,48.095128429620004,-13.760783436999581,5.34012356049379
2001-08-23,-13.36283104028977,47.2598810246179,-14.211677764673487,5.369797241490611
2001-08-24,-14.132346276750944,47.232811946932706,-12.975290163156224,6.449998319137573
2001-08-25,-15.038633351825329,46.12376492076182,-13.435677614074372,7.803372551331888
2001-08-26,-14.58826089955634,47.63501052763748,-13.775476354583937,7.582460695342002
2001-08-27,-14.196649650923861,46.23353582890244,-13.331905646531807,6.2295149270843
2001-08-28,-13.77351979318379,44.588431101481774,-12.967082019516845,5.936409964953478
2001-08-29,-14.003926854371155,43.94348873582179,-13.091633520489859,6.656435750904166
2001-08-30,-13.26051434770633,45.83258474147926,-13.485712315319521,8.999275674765302
2001-08-31,-14.929043714693266,45.11039028097537,-11.92979551104209,8.278512428672796
2001-09-01,-13.357337706812775,45.20943689656234,-11.984127625089716,10.093103259609922
2001-09-02,-12.991329084302219,47.18490994363622,-10.569122100927213,9.890447681467412
2001-09-03,-12.621956751652357,46.82703297366448,-8.980243632201734,9.620641347883964
2001-09-04,-11.772374668801529,46.99958225094053,-9.426508788487537,9.888963436690315
2001-09-05,-10.45987098212174,46.18203826724458,-9.717496301381905,10.351559979515322
2001-09-06,-9.585405276412487,46.34494107206244,-9.46948469395565,10.184026243763313
2001-09-07,-8.182859915451154,47.17315551397447,-8.929422757681575,10.375869185793015
2001-09-08,-6.955752230822212,46.42826939096349,-10.284164321526152,11.082411451976546
2001-09-09,-6.8235112114564265,46.164799546391684,-8.780248276522324,9.292778685698632
2001-09-10,-6.955786291966417,45.58815039175472,-6.746214957829153,9.944267503923998
2001-09-11,-4.833171697940452,46.22437477318465,-7.923779470132329,10.49315474514002
2001-09-12,-3.3660560057339275,44.73562603519048,-7.288335428718404,11.448833542038953
2001-09-13,-1.9862525327709857,43.9228952299229,-7.739366562887741,12.332570663766521
2001-09-14,-1.146576326144483,44.24316392413725,-6.399177000470312,11.580717366641373
2001-09-15,-3.7821333442441896,43.48137927224541,-6.644895033502145,11.663287640771552
2001-09-16,-4.037478447599385,43.9849902504273,-6.772995490472137,10.724621310992614
2001-09-17,-4.435518685597053,42.290658519777885,-7.840255372212064,11.157435307035758
2001-09-18,-6.115630983504182,43.09381658424124,-7.552288106948241,12.621791067316416
2001-09-19,-5.665495194775461,43.70622034261005,-7.200264520119608,13.409950819792696
2001-09-20,-5.491757225213082,42.08347996057704,-7.028627934462577,14.535167715399222
2001-09-21,-4.976760067480382,41.452209600885475,-5.844341179970121,14.853258886392476
2001-09-22,-4.291667898038368,40.08898649737029,-6.418282009933755,14.881236142217903
2001-09-23,-4.568208032808941,39.13445683125652,-6.127249713882146,15.283238900260972
2001-09-24,-5.609828933974468,39.51022598348014,-6.26242732027547,15.619226361930899
2001-09-25,-4.447642862371294,40.535623081644474,-6.159476968762521,16.389512936723783
2001-09-26,-4.709230968216188,39.956298052123486,-6.341036588578931,16.99778694097255
2001-09-27,-3.398580017227177,40.22694247857746,-6.545551780158142,17.940491455204434
2001-09-28,-2.0199418892027894,39.44550630531495,-6.66366555539865,17.74709546230858
2001-09-29,-2.47825114750877,38.97001517385445,-5.273125738541994,18.34874208071742
2001-09-30,-3.966437414039566,38.76332397212891,-4.209235811087539,19.920138354242045
2001-10-01,-2.870735538614997,38.85327488325378,-5.294181749229176,17.67210101346698
2001-10-02,-3.21671258721792,40.25738929991833,-5.364933960755197,18.636728431691
2001-10-03,-2.2460090744924717,41.16806833870726,-6.980189154302888,17.548772989329226
2001-10-04,-1.7602993573129633,42.42308291835814,-8.188759089174924,16.503060852293963
2001-10-05,-2.417952636516052,41.4700190220536,-8.512658099800918,16.447249466539372
2001-10-06,-2.0012419012067544,42.92745227291246,-9.091908612934917,15.865350821918904
2001-10-07,-2.190265389018295,42.77538049682489,-9.034886978190496,15.663439171523047
2001-10-08,-2.2140234095354834,42.166297886523715,-6.588699643628878,15.298386869792253
2001-10-09,-2.7761477178199576,40.83407228844356,-5.815851953665872,14.879346319432125
2001-10-10,-2.26893019412326,40.28595059925816,-7.190728153417674,13.434645140034188
2001-10-11,-2.6272336236862506,39.417021037940785,-7.669092789907778,12.927896486197135
2001-10-12,-2.2520355060088235,39.65004583639251,-8.386809433934342,13.77846887646599
2001-10-13,-0.4589698079614226,40.84515949078034,-7.927448482923163,13.441620017380773
2001-10-14,0.4047532249239749,40.17013501260577,-8.223419117133579,13.6445066322221
2001-10-15,-0.21562046096226828,42.99962774283516,-8.222671403007919,13.796511206315547
2001-10-16,-0.2730503712706348,43.190742320330656,-7.531516918072884,13.534023407222275
2001-10-17,-0.31312971316266847,43.320179618252965,-7.583409044453237,13.320503525989329
2001-10-18,-0.2726537672525387,43.57513361873434,-6.365156545770201,13.888480186590733
2001-10-19,-2.4907542235592324,43.20581596074917,-6.870374325862497,16.69346057902649
2001-10-20,-2.7310872300910725,42.79674612319231,-6.451684963138941,15.989945221523913
2001-10-21,-3.1130528674505293,42.533546309016145,-5.786491589557347,16.564757096368336
2001-10-22,-3.4205005773026667,44.72791884804624,-6.762819390248942,17.723485037605208
2001-10-23,-4.6525095663115295,43.884256142087736,-5.1861801217821,16.66018526940056
2001-10-24,-6.393148672779732,43.812064213578694,-4.101038315580581,16.225957283315516
2001-10-25,-6.746747037657118,43.72501365309868,-3.8999561926997024,17.112065838099
2001-10-26,-6.451620094465464,42.4892246917033,-3.581558008082027,18.019096455149658
2001-10-27,-7.559740829329378,42.341752750984384,-5.411077118953911,20.06247056354312
2001-10-28,-7.945562704672336,42.01397867699896,-5.6927922236211215,18.10853293719771
2001-10-29,-7.742189296029393,41.14235352949607,-4.953680512543388,18.674319701888116
2001-10-30,-7.366524455275937,40.242656719798504,-4.912768324627035,17.01012937513169
2001-10-31,-5.864902823846645,37.718082528433264,-4.196804111676429,16.083453222282433
2001-11-01,-6.543139169284071,36.026314694830404,-5.679678734765924,14.875999526102731
2001-11-02,-6.175882451159427,36.59983712099432,-6.3314782753427075,15.904168491393275
2001-11-03,-6.995539496015578,35.687806154653735,-7.913620968511756,14.460992372108716
2001-11-04,-6.678304560832071,35.38787681689096,-5.522032455033501,14.646373175787145
2001-11-05,-7.689014245671543,35.32672726661924,-5.6461434127743,14.059531451554069
2001-11-06,-8.919786191673017,34.549449761962045,-3.918816544961994,11.670626584620742
